,time,modelA,modelB,modelC
1899,18990,3.925808377,4.130094968,4.156158152
1900,19000,3.925808377,4.130094968,4.156158152
1901,19010,3.925808377,4.130094968,4.156158152
1902,19020,3.925808377,4.130094968,4.156158152
1903,19030,3.925808377,4.130094968,4.156158152
1904,19040,3.925808377,4.130094968,4.156158152
1905,19050,3.925808377,4.130094968,4.156158152
1906,19060,3.925808377,4.130094968,4.156158152
1907,19070,3.925808377,4.130094968,4.156158152
1908,19080,3.925808377,4.130094968,4.156158152
1909,19090,3.925808377,4.130094968,4.156158152
1910,19100,3.925808377,4.130094968,4.156158152
1911,19110,3.925808377,4.130094968,4.156158152
1912,19120,3.925808377,4.130094968,4.156158152
1913,19130,3.925808377,4.130094968,4.156158152
1914,19140,3.925808377,4.130094968,4.156158152
1915,19150,3.925808377,4.130094968,4.156158152
1916,19160,3.925808377,4.130094968,4.156158152
1917,19170,3.925808377,4.130094968,4.156158152
1918,19180,3.925808377,4.130094968,4.156158152
1919,19190,3.925808377,4.130094968,4.156158152
1920,19200,3.925808377,4.130094968,4.156158152
1921,19210,3.925808377,4.130094968,4.156158152
1922,19220,3.925808377,4.130094968,4.156158152
1923,19230,3.925808377,4.130094968,4.156158152
1924,19240,3.925808377,4.130094968,4.156158152
1925,19250,3.925808377,4.130094968,4.156158152
1926,19260,3.925808377,4.130094968,4.156158152
1927,19270,3.925808377,4.130094968,4.156158152
1928,19280,3.925808377,4.130094968,4.156158152
1929,19290,3.925808377,4.130094968,4.156158152
1930,19300,3.925808377,4.130094968,4.156158152
1931,19310,3.925808377,4.130094968,4.156158152
1932,19320,3.925808377,4.130094968,4.156158152
1933,19330,3.925808377,4.130094968,4.156158152
1934,19340,3.925808377,4.130094968,4.156158152
1935,19350,3.925808377,4.130094968,4.156158152
1936,19360,3.925808377,4.130094968,4.156158152
1937,19370,3.925808377,4.130094968,4.156158152
1938,19380,3.925808377,4.130094968,4.156158152
1939,19390,3.925808377,4.130094968,4.156158152
1940,19400,3.925808377,4.130094968,4.156158152
1941,19410,3.925808377,4.130094968,4.156158152
1942,19420,3.925808377,4.130094968,4.156158152
1943,19430,3.925808377,4.130094968,4.156158152
1944,19440,3.925808377,4.130094968,4.156158152
1945,19450,3.925808377,4.130094968,4.156158152
1946,19460,3.925808377,4.130094968,4.156158152
1947,19470,3.925808377,4.130094968,4.156158152
1948,19480,3.925808377,4.130094968,4.156158152
1949,19490,3.925808377,4.130094968,4.156158152
1950,19500,3.925808377,4.130094968,4.156158152
1951,19510,3.925808377,4.130094968,4.156158152
1952,19520,3.925808377,4.130094968,4.156158152
1953,19530,3.925808377,4.130094968,4.156158152
1954,19540,3.925808377,4.130094968,4.156158152
1955,19550,3.925808377,4.130094968,4.156158152
1956,19560,3.925808377,4.130094968,4.156158152
1957,19570,3.925808377,4.130094968,4.156158152
1958,19580,3.925808377,4.130094968,4.156158152
1959,19590,3.925808377,4.130094968,4.156158152
1960,19600,3.925808377,4.130094968,4.156158152
1961,19610,3.925808377,4.130094968,4.156158152
1962,19620,3.925808377,4.130094968,4.156158152
1963,19630,3.925808377,4.130094968,4.156158152
1964,19640,3.925808377,4.130094968,4.156158152
1965,19650,3.925808377,4.130094968,4.156158152
1966,19660,3.925808377,4.130094968,4.156158152
1967,19670,3.925808377,4.130094968,4.156158152
1968,19680,3.925808377,4.130094968,4.156158152
1969,19690,3.925808377,4.130094968,4.156158152
1970,19700,3.925808377,4.130094968,4.156158152
1971,19710,3.925808377,4.130094968,4.156158152
1972,19720,3.925808377,4.130094968,4.156158152
1973,19730,3.925808377,4.130094968,4.156158152
1974,19740,3.925808377,4.130094968,4.156158152
1975,19750,3.925808377,4.130094968,4.156158152
1976,19760,3.925808377,4.130094968,4.156158152
1977,19770,3.925808377,4.130094968,4.156158152
1978,19780,3.925808377,4.130094968,4.156158152
1979,19790,3.925808377,4.130094968,4.156158152
1980,19800,3.915504973,4.100082221,4.100937768
1981,19810,3.915504973,4.100082221,4.100937768
1982,19820,3.915504973,4.100082221,4.100937768
1983,19830,3.915504973,4.100082221,4.100937768
1984,19840,3.915504973,4.100082221,4.100937768
1985,19850,3.915504973,4.100082221,4.100937768
1986,19860,3.915504973,4.100082221,4.100937768
1987,19870,3.915504973,4.100082221,4.100937768
1988,19880,3.915504973,4.100082221,4.100937768
1989,19890,3.915504973,4.100082221,4.100937768
1990,19900,3.915504973,4.100082221,4.100937768
1991,19910,3.915504973,4.100082221,4.100937768
1992,19920,3.915504973,4.100082221,4.100937768
1993,19930,3.915504973,4.100082221,4.100937768
1994,19940,3.915504973,4.100082221,4.100937768
1995,19950,3.915504973,4.100082221,4.100937768
1996,19960,3.915504973,4.100082221,4.100937768
1997,19970,3.915504973,4.100082221,4.100937768
1998,19980,3.915504973,4.100082221,4.100937768
1999,19990,3.915504973,4.100082221,4.100937768
2000,20000,3.915504973,4.100082221,4.100937768
2001,20010,3.915504973,4.100082221,4.100937768
2002,20020,3.915504973,4.100082221,4.100937768
2003,20030,3.915504973,4.100082221,4.100937768
2004,20040,3.915504973,4.100082221,4.100937768
2005,20050,3.915504973,4.100082221,4.100937768
2006,20060,3.915504973,4.100082221,4.100937768
2007,20070,3.915504973,4.100082221,4.100937768
2008,20080,3.915504973,4.100082221,4.100937768
2009,20090,3.915504973,4.100082221,4.100937768
2010,20100,3.915504973,4.100082221,4.100937768
2011,20110,3.915504973,4.100082221,4.100937768
2012,20120,3.915504973,4.100082221,4.100937768
2013,20130,3.915504973,4.100082221,4.100937768
2014,20140,3.915504973,4.100082221,4.100937768
2015,20150,3.915504973,4.100082221,4.100937768
2016,20160,3.915504973,4.100082221,4.100937768
2017,20170,3.915504973,4.100082221,4.100937768
2018,20180,3.915504973,4.100082221,4.100937768
2019,20190,3.915504973,4.100082221,4.100937768
2020,20200,3.915504973,4.100082221,4.100937768
2021,20210,3.915504973,4.100082221,4.100937768
2022,20220,3.915504973,4.100082221,4.100937768
2023,20230,3.915504973,4.100082221,4.100937768
2024,20240,3.915504973,4.100082221,4.100937768
2025,20250,3.915504973,4.100082221,4.100937768
2026,20260,3.915504973,4.100082221,4.100937768
2027,20270,3.915504973,4.100082221,4.100937768
2028,20280,3.915504973,4.100082221,4.100937768
2029,20290,3.915504973,4.100082221,4.100937768
2030,20300,3.915504973,4.100082221,4.100937768
2031,20310,3.915504973,4.100082221,4.100937768
2032,20320,3.915504973,4.100082221,4.100937768
2033,20330,3.915504973,4.100082221,4.100937768
2034,20340,3.915504973,4.100082221,4.100937768
2035,20350,3.915504973,4.100082221,4.100937768
2036,20360,3.915504973,4.100082221,4.100937768
2037,20370,3.915504973,4.100082221,4.100937768
2038,20380,3.915504973,4.100082221,4.100937768
2039,20390,3.915504973,4.100082221,4.100937768
2040,20400,3.915504973,4.100082221,4.100937768
2041,20410,3.915504973,4.100082221,4.100937768
2042,20420,3.915504973,4.100082221,4.100937768
2043,20430,3.915504973,4.100082221,4.100937768
2044,20440,3.915504973,4.100082221,4.100937768
2045,20450,3.915504973,4.100082221,4.100937768
2046,20460,3.915504973,4.100082221,4.100937768
2047,20470,3.915504973,4.100082221,4.100937768
2048,20480,3.915504973,4.100082221,4.100937768
2049,20490,3.915504973,4.100082221,4.100937768
2050,20500,3.915504973,4.100082221,4.100937768
2051,20510,3.915504973,4.100082221,4.100937768
2052,20520,3.915504973,4.100082221,4.100937768
2053,20530,3.915504973,4.100082221,4.100937768
2054,20540,3.915504973,4.100082221,4.100937768
2055,20550,3.915504973,4.100082221,4.100937768
2056,20560,3.915504973,4.100082221,4.100937768
2057,20570,3.915504973,4.100082221,4.100937768
2058,20580,3.915504973,4.100082221,4.100937768
2059,20590,3.915504973,4.100082221,4.100937768
2060,20600,3.915504973,4.100082221,4.100937768
2061,20610,3.915504973,4.100082221,4.100937768
2062,20620,3.915504973,4.100082221,4.100937768
2063,20630,3.915504973,4.100082221,4.100937768
2064,20640,3.915504973,4.100082221,4.100937768
2065,20650,3.915504973,4.100082221,4.100937768
2066,20660,3.915504973,4.100082221,4.100937768
2067,20670,3.915504973,4.100082221,4.100937768
2068,20680,3.915504973,4.100082221,4.100937768
2069,20690,3.915504973,4.100082221,4.100937768
2070,20700,3.915534721,4.100083663,4.101040672
2071,20710,3.915534721,4.100083663,4.101040672
2072,20720,3.915534721,4.100083663,4.101040672
2073,20730,3.915534721,4.100083663,4.101040672
2074,20740,3.915534721,4.100083663,4.101040672
2075,20750,3.915534721,4.100083663,4.101040672
2076,20760,3.915534721,4.100083663,4.101040672
2077,20770,3.915534721,4.100083663,4.101040672
2078,20780,3.915534721,4.100083663,4.101040672
2079,20790,3.915534721,4.100083663,4.101040672
2080,20800,3.915534721,4.100083663,4.101040672
2081,20810,3.915534721,4.100083663,4.101040672
2082,20820,3.915534721,4.100083663,4.101040672
2083,20830,3.915534721,4.100083663,4.101040672
2084,20840,3.915534721,4.100083663,4.101040672
2085,20850,3.915534721,4.100083663,4.101040672
2086,20860,3.915534721,4.100083663,4.101040672
2087,20870,3.915534721,4.100083663,4.101040672
2088,20880,3.915534721,4.100083663,4.101040672
2089,20890,3.915534721,4.100083663,4.101040672
2090,20900,3.915534721,4.100083663,4.101040672
2091,20910,3.915534721,4.100083663,4.101040672
2092,20920,3.915534721,4.100083663,4.101040672
2093,20930,3.915534721,4.100083663,4.101040672
2094,20940,3.915534721,4.100083663,4.101040672
2095,20950,3.915534721,4.100083663,4.101040672
2096,20960,3.915534721,4.100083663,4.101040672
2097,20970,3.915534721,4.100083663,4.101040672
2098,20980,3.915534721,4.100083663,4.101040672
2099,20990,3.915534721,4.100083663,4.101040672
2100,21000,3.915534721,4.100083663,4.101040672
2101,21010,3.915534721,4.100083663,4.101040672
2102,21020,3.915534721,4.100083663,4.101040672
2103,21030,3.915534721,4.100083663,4.101040672
2104,21040,3.915534721,4.100083663,4.101040672
2105,21050,3.915534721,4.100083663,4.101040672
2106,21060,3.915534721,4.100083663,4.101040672
2107,21070,3.915534721,4.100083663,4.101040672
2108,21080,3.915534721,4.100083663,4.101040672
2109,21090,3.915534721,4.100083663,4.101040672
2110,21100,3.915534721,4.100083663,4.101040672
2111,21110,3.915534721,4.100083663,4.101040672
2112,21120,3.915534721,4.100083663,4.101040672
2113,21130,3.915534721,4.100083663,4.101040672
2114,21140,3.915534721,4.100083663,4.101040672
2115,21150,3.915534721,4.100083663,4.101040672
2116,21160,3.915534721,4.100083663,4.101040672
2117,21170,3.915534721,4.100083663,4.101040672
2118,21180,3.915534721,4.100083663,4.101040672
2119,21190,3.915534721,4.100083663,4.101040672
2120,21200,3.915534721,4.100083663,4.101040672
2121,21210,3.915534721,4.100083663,4.101040672
2122,21220,3.915534721,4.100083663,4.101040672
2123,21230,3.915534721,4.100083663,4.101040672
2124,21240,3.915534721,4.100083663,4.101040672
2125,21250,3.915534721,4.100083663,4.101040672
2126,21260,3.915534721,4.100083663,4.101040672
2127,21270,3.915534721,4.100083663,4.101040672
2128,21280,3.915534721,4.100083663,4.101040672
2129,21290,3.915534721,4.100083663,4.101040672
2130,21300,3.915534721,4.100083663,4.101040672
2131,21310,3.915534721,4.100083663,4.101040672
2132,21320,3.915534721,4.100083663,4.101040672
2133,21330,3.915534721,4.100083663,4.101040672
2134,21340,3.915534721,4.100083663,4.101040672
2135,21350,3.915534721,4.100083663,4.101040672
2136,21360,3.915534721,4.100083663,4.101040672
2137,21370,3.915534721,4.100083663,4.101040672
2138,21380,3.915534721,4.100083663,4.101040672
2139,21390,3.915534721,4.100083663,4.101040672
2140,21400,3.915534721,4.100083663,4.101040672
2141,21410,3.915534721,4.100083663,4.101040672
2142,21420,3.915534721,4.100083663,4.101040672
2143,21430,3.915534721,4.100083663,4.101040672
2144,21440,3.915534721,4.100083663,4.101040672
2145,21450,3.915534721,4.100083663,4.101040672
2146,21460,3.915534721,4.100083663,4.101040672
2147,21470,3.915534721,4.100083663,4.101040672
2148,21480,3.915534721,4.100083663,4.101040672
2149,21490,3.915534721,4.100083663,4.101040672
2150,21500,3.915534721,4.100083663,4.101040672
2151,21510,3.915534721,4.100083663,4.101040672
2152,21520,3.915534721,4.100083663,4.101040672
2153,21530,3.915534721,4.100083663,4.101040672
2154,21540,3.915534721,4.100083663,4.101040672
2155,21550,3.915534721,4.100083663,4.101040672
2156,21560,3.915534721,4.100083663,4.101040672
2157,21570,3.915534721,4.100083663,4.101040672
2158,21580,3.915534721,4.100083663,4.101040672
2159,21590,3.915534721,4.100083663,4.101040672
2160,21600,3.906117091,4.104892635,4.094275432
2161,21610,3.906117091,4.104892635,4.094275432
2162,21620,3.906117091,4.104892635,4.094275432
2163,21630,3.906117091,4.104892635,4.094275432
2164,21640,3.906117091,4.104892635,4.094275432
2165,21650,3.906117091,4.104892635,4.094275432
2166,21660,3.906117091,4.104892635,4.094275432
2167,21670,3.906117091,4.104892635,4.094275432
2168,21680,3.906117091,4.104892635,4.094275432
2169,21690,3.906117091,4.104892635,4.094275432
2170,21700,3.906117091,4.104892635,4.094275432
2171,21710,3.906117091,4.104892635,4.094275432
2172,21720,3.906117091,4.104892635,4.094275432
2173,21730,3.906117091,4.104892635,4.094275432
2174,21740,3.906117091,4.104892635,4.094275432
2175,21750,3.906117091,4.104892635,4.094275432
2176,21760,3.906117091,4.104892635,4.094275432
2177,21770,3.906117091,4.104892635,4.094275432
2178,21780,3.906117091,4.104892635,4.094275432
2179,21790,3.906117091,4.104892635,4.094275432
2180,21800,3.906117091,4.104892635,4.094275432
2181,21810,3.906117091,4.104892635,4.094275432
2182,21820,3.906117091,4.104892635,4.094275432
2183,21830,3.906117091,4.104892635,4.094275432
2184,21840,3.906117091,4.104892635,4.094275432
2185,21850,3.906117091,4.104892635,4.094275432
2186,21860,3.906117091,4.104892635,4.094275432
2187,21870,3.906117091,4.104892635,4.094275432
2188,21880,3.906117091,4.104892635,4.094275432
2189,21890,3.906117091,4.104892635,4.094275432
2190,21900,3.906117091,4.104892635,4.094275432
2191,21910,3.906117091,4.104892635,4.094275432
2192,21920,3.906117091,4.104892635,4.094275432
2193,21930,3.906117091,4.104892635,4.094275432
2194,21940,3.906117091,4.104892635,4.094275432
2195,21950,3.906117091,4.104892635,4.094275432
2196,21960,3.906117091,4.104892635,4.094275432
2197,21970,3.906117091,4.104892635,4.094275432
2198,21980,3.906117091,4.104892635,4.094275432
2199,21990,3.906117091,4.104892635,4.094275432
2200,22000,3.906117091,4.104892635,4.094275432
2201,22010,3.906117091,4.104892635,4.094275432
2202,22020,3.906117091,4.104892635,4.094275432
2203,22030,3.906117091,4.104892635,4.094275432
2204,22040,3.906117091,4.104892635,4.094275432
2205,22050,3.906117091,4.104892635,4.094275432
2206,22060,3.906117091,4.104892635,4.094275432
2207,22070,3.906117091,4.104892635,4.094275432
2208,22080,3.906117091,4.104892635,4.094275432
2209,22090,3.906117091,4.104892635,4.094275432
2210,22100,3.906117091,4.104892635,4.094275432
2211,22110,3.906117091,4.104892635,4.094275432
2212,22120,3.906117091,4.104892635,4.094275432
2213,22130,3.906117091,4.104892635,4.094275432
2214,22140,3.906117091,4.104892635,4.094275432
2215,22150,3.906117091,4.104892635,4.094275432
2216,22160,3.906117091,4.104892635,4.094275432
2217,22170,3.906117091,4.104892635,4.094275432
2218,22180,3.906117091,4.104892635,4.094275432
2219,22190,3.906117091,4.104892635,4.094275432
2220,22200,3.906117091,4.104892635,4.094275432
2221,22210,3.906117091,4.104892635,4.094275432
2222,22220,3.906117091,4.104892635,4.094275432
2223,22230,3.906117091,4.104892635,4.094275432
2224,22240,3.906117091,4.104892635,4.094275432
2225,22250,3.906117091,4.104892635,4.094275432
2226,22260,3.906117091,4.104892635,4.094275432
2227,22270,3.906117091,4.104892635,4.094275432
2228,22280,3.906117091,4.104892635,4.094275432
2229,22290,3.906117091,4.104892635,4.094275432
2230,22300,3.906117091,4.104892635,4.094275432
2231,22310,3.906117091,4.104892635,4.094275432
2232,22320,3.906117091,4.104892635,4.094275432
2233,22330,3.906117091,4.104892635,4.094275432
2234,22340,3.906117091,4.104892635,4.094275432
2235,22350,3.906117091,4.104892635,4.094275432
2236,22360,3.906117091,4.104892635,4.094275432
2237,22370,3.906117091,4.104892635,4.094275432
2238,22380,3.906117091,4.104892635,4.094275432
2239,22390,3.906117091,4.104892635,4.094275432
2240,22400,3.906117091,4.104892635,4.094275432
2241,22410,3.906117091,4.104892635,4.094275432
2242,22420,3.906117091,4.104892635,4.094275432
2243,22430,3.906117091,4.104892635,4.094275432
2244,22440,3.906117091,4.104892635,4.094275432
2245,22450,3.906117091,4.104892635,4.094275432
2246,22460,3.906117091,4.104892635,4.094275432
2247,22470,3.906117091,4.104892635,4.094275432
2248,22480,3.906117091,4.104892635,4.094275432
2249,22490,3.906117091,4.104892635,4.094275432
2250,22500,3.906143606,4.104894736,4.094362686
2251,22510,3.906143606,4.104894736,4.094362686
2252,22520,3.906143606,4.104894736,4.094362686
2253,22530,3.906143606,4.104894736,4.094362686
2254,22540,3.906143606,4.104894736,4.094362686
2255,22550,3.906143606,4.104894736,4.094362686
2256,22560,3.906143606,4.104894736,4.094362686
2257,22570,3.906143606,4.104894736,4.094362686
2258,22580,3.906143606,4.104894736,4.094362686
2259,22590,3.906143606,4.104894736,4.094362686
2260,22600,3.906143606,4.104894736,4.094362686
2261,22610,3.906143606,4.104894736,4.094362686
2262,22620,3.906143606,4.104894736,4.094362686
2263,22630,3.906143606,4.104894736,4.094362686
2264,22640,3.906143606,4.104894736,4.094362686
2265,22650,3.906143606,4.104894736,4.094362686
2266,22660,3.906143606,4.104894736,4.094362686
2267,22670,3.906143606,4.104894736,4.094362686
2268,22680,3.906143606,4.104894736,4.094362686
2269,22690,3.906143606,4.104894736,4.094362686
2270,22700,3.906143606,4.104894736,4.094362686
2271,22710,3.906143606,4.104894736,4.094362686
2272,22720,3.906143606,4.104894736,4.094362686
2273,22730,3.906143606,4.104894736,4.094362686
2274,22740,3.906143606,4.104894736,4.094362686
